     2	14
     1	14일
     1	1997-99
     2	1999
     3	1년간
     1	1만원
     1	1주년
     1	20
     1	200억원
     1	283억원
     1	2천만달러
     1	3월
     1	40억원
     1	42억원
     1	5.0
     2	6
     2	6월15일
     2	700만달러
     1	70만명
     1	80만명
     1	80만명의
     1	8월15일
     1	All
     1	Copyright
     3	MS
     1	OS
     2	PC
     1	Reserved
     1	Rights
     1	가
     1	가장
     1	가칭
     2	각종
     4	개발
     1	개발방향
     1	개발업체
     1	개발주역
     1	개발중
     1	개인
     7	것
     1	견실
     1	견실화
     1	경영
     1	경영난
     1	경영진
     1	경영투명
     1	경쟁
     1	경쟁업체
     3	계획
     1	고속
     1	고속인터넷시대
     1	고속화
     1	공개
     1	공급
     1	공동
     1	공동개발단
     1	공백
     1	관여
     1	구성
     1	구애
     1	국민운동본부
     1	그
     1	그동안
     1	극대
     1	극대화
     1	극심
     1	극적
     1	기술진
     2	기존
     1	길
     1	끝
     1	낭비
     2	네띠앙
     1	넷피스
     1	뉴스네이버
     1	뉴스통합검색
     1	다양
     1	당시
     1	대가
     1	대용량
     1	대중화
     1	대표적
     1	도약
     2	독립적
     4	등
     1	때
     1	때문
     1	마이크
     1	마이크로
     1	말해달라
     2	매출
     2	모
     1	모듈화하는작업
     1	모듈화하는작업도
     1	목표
     2	무엇
     1	무차입경영
     1	물론
     1	미안
     1	바
     1	발판
     1	발표
     1	방식
     2	방향
     2	변신
     1	변화
     1	병행
     1	불과
     1	브라우저상
     1	비용부담
     1	뻔
     1	뿐
     1	사로
     1	사무
     1	사무용
     3	사업
     1	사업구상
     1	사외이사제
     3	사용
     4	사장
     1	새사령탑
     1	생각
     1	생산성
     1	서버
     1	서비스
     1	선발
     1	설치
     1	성공리
     2	성과
     1	소스
     1	소프트
     1	소프트회원
     1	솔루션
     4	수
     1	시도
     1	시장
     1	실무
     1	실행
     1	아래아
    14	아래아한글
     1	아래아한글5.0이후
     1	아래아한글815판
     1	아래아한소프트회원
     1	아래아한소프트회원제
     2	앞
     1	약속
     1	언급
     1	업계
     1	업체
     1	엑셀
     1	연말
     1	연회비
     1	영향
     1	올해
     1	완성
     1	외부
     1	외부전문가
     1	외자
     1	외자유치
     1	요구
     1	우선
     2	운영
     1	운영체제
     1	워드
     1	윈도
     2	유치
     1	의존
     2	이
     1	이용
     3	이찬진
     4	인터넷
     1	인터넷상
     1	인터넷서비스회사
     3	인터넷시대
     1	인터넷포털사이트
     1	인터넷회사
     1	인터뷰
     1	일단
     1	일부
     2	자본금
     2	작동
     1	장소
     1	재무구조
     1	재정비
     1	저장
     1	전격
     1	전문가
     1	전사장
     1	전사장등
     1	점
     1	접속
     1	정래권이사
     1	정래권이사도
     1	제2
     2	제공
     1	제공키
     1	제대
     1	제품개발
     1	조직
     1	종합인터넷솔루션
     1	주력제품
     1	주축
     1	준비
     1	지고
     7	지난
     3	지난해
     1	지속
     1	지속적
     1	지원
     1	차기버전
     1	차기버전개발
     2	참여
     1	책임
     1	최고경영자
     2	추진
     1	추진중
     2	출시
     1	컴퓨터운영체제
     3	퇴사
     1	퇴출
     1	투자
     1	파워포인트
     1	패러다임
     1	편리
     1	포기
     2	필요
     1	하
     1	한
     1	한계
     1	한국벤처기업협회
     3	한글과컴퓨터
     6	한컴
     1	핵심개발자
     1	핵심개발자인
     2	향후
     2	회사
     1	회생
     1	회생직후
     4	회원
     1	月
     1	日
