     1	10
     1	10일
     1	11
     1	1997-99
     2	1999
     1	20
     1	3개국
     2	6
     1	All
     1	Copyright
     4	E-메
     8	E-메일
     1	E-메일답장
     1	IBM
     2	MS
     1	Reserved
     1	Rights
     1	exe
     1	zipped_files
     5	감염
     1	고
     1	관계자
     1	그
     2	네트워크
     1	노트
     1	뉴스
     1	뉴스네이버
     1	뉴스통합검색
     1	뉴욕
     3	답장
     1	당신
     2	덧붙여진
     1	도
     1	독일
     3	등
     1	때
     1	로투스
     1	마이크로소프트
     1	메시지
     1	메일
     1	문서
     2	미국
    12	바이러스
     1	발표
     2	번지
     1	벌이
     1	보도
     2	블룸버그
     1	사람
     1	사의
     1	삭제
     1	상당수
     1	송신자
     1	시작
     3	신종
     1	아웃룩
     2	압축문서
     2	어소시에이츠
     1	여부
     1	연합뉴스
     1	유명기업
     1	유발
     4	이
     2	이름
     1	이스라엘
     1	이외
     1	인용
     1	자동적
     1	자신
     1	작성
     1	저장
     1	전문가
     1	전문업체
     2	전파
     1	정보과학의학
     1	제거작업
     1	최대
     1	최대한
     1	출현
     7	컴퓨터
     3	파일
     1	프랑스
     1	피해
     1	확실
     1	金
     1	日
