     1	1-3달러
     1	1997-99
     2	1999
     1	1개당
     1	20
     2	6
     1	7일
     1	8
     2	94년
     4	95
     1	All
     1	Copyright
     7	IBM
     6	MS
     1	MS측
     1	OS/2
     1	Reserved
     1	Rights
     2	간부
     1	간부인
     1	강경
     1	강경한
     1	개리
     1	개발
     1	거부
     2	것
     1	결정적
     2	경우
     1	경합
     1	경합중
     1	고
     1	관계
     1	규모
     1	그
     1	그들
     1	금년말
     1	기본적
     2	노리
     2	노리스
     1	뉴스네이버
     1	뉴스통합검색
     1	다음
     1	다음해
     3	담합
     1	당시
     1	도매공급가격
     1	독점
     2	마이크로소프트
     1	메이커
     1	미
     1	미국
     1	반독점
     1	반독점법위반소송
     1	배척
     2	법무부
     1	부문
     1	불리
     1	비정상적
     1	사가
     1	삼
     1	상대
     1	수천만달러
     2	시판
     1	연합뉴스
     1	요구
     1	요인
     1	운영
     2	운영체제
     1	워싱턴
     1	위반소송
     4	윈도
     3	이
     1	이날
     1	입장
     1	작용
     1	전문가
     1	정보과학의학
     1	제기
     1	제소
     5	제의
     1	제품
     1	조건
     2	증언
     2	지난
     1	지적
     1	최대
     4	컴퓨터
     1	판결
     2	폭로
     1	풀이
     1	프로그램
     1	한
     1	협상
     1	혜택
     1	희생
     1	日
     1	火
