     2	1024
     1	1200
     1	1280
     1	16,777,216
     1	1600
     1	16색
     1	1987년
     2	200
     1	256
     1	256개
     1	256개의
     1	320
     1	348
     1	348개
     1	348개의
     1	350
     1	4가지
     2	640
     1	720
     1	720개
     1	768
     1	A
     1	Adapter
     1	Adpter
     1	Array
     1	B
     1	C
     1	CGA(Color
     5	Card
     1	D
     1	Diamond
     1	Digital
     1	E
     1	EGA
     1	EGA(Enhanced
     1	Graphic
     2	Graphics
     2	Hercules
     2	IBM
     1	IBM-PC용
     1	PC사용자
     1	PC용
     1	S3사
     2	SVGA
     1	SVGA라
     1	TV
     1	Trident
     1	VGA(Video
     5	Video
     1	Western
     1	XT
     2	nbsp
     1	가로
     1	가세
     2	가지
     1	거
     6	것
     1	결과
     1	공부
     1	공부할때
     1	괴물
     3	그
     2	그래픽
     1	그중
     1	그후
     1	근거
     1	근래
     1	기능
     1	나
     2	농도
     1	농도일것
     1	농도일것이
     1	눈
     3	단색
     1	단지
     1	당연
     1	되
     1	등
     1	등장
     2	때
     3	때문
     1	마구
     1	막지
     1	만
     2	말
     2	모
     5	모니터
     1	무었
     1	무지
     1	미국
     1	밀어부친
     1	바
     1	바라
     1	바람
     1	발표
     2	볼
     1	볼수
     1	부터
     1	부터하자
     1	비디오
     1	비참
     1	사
     1	사람
     1	사실
     1	사용
     1	색
     7	생각
     1	세로
     3	수
     1	안
     1	안을까
     1	알
     2	애기
     4	여기
     2	역사
     1	옛날
     1	오래된것
     2	우리
     1	의
     5	이
     1	이것
     2	이름
     1	이유
     1	이유인
     1	이카드
     1	일
     1	자료
     1	자체였다고
     1	전설적
     1	점
     1	정도
     2	존재
     1	주관적
     1	주의
     1	지고
     1	지금
     6	지원
     3	처리
     1	처음
     2	최고
     1	칩셋
     5	카드
     1	카드이다
     5	컬러
     3	컴퓨터
     1	통제
     2	표준
     3	필자
     1	하
     1	하나
     3	하지
     1	할
     1	해
     1	해상
     6	해상도
     1	해서
     2	허큘리스
     1	환상적이
     2	회사
     2	회색
     2	흑백
     1	흑백TV
