     1	1
     1	1997-99
     2	1999
     1	20
     1	25
     1	25일
     1	26
     1	50개이상
     1	6
     1	99년
     1	99년도
     1	All
     1	Copyright
     2	IBM
     1	NEC
     1	NTT
     1	Reserved
     1	Rights
     1	가상점포
     2	것
     1	결제방식
     1	결제수단
     1	경우
     2	계획
     1	공식
     1	공통
     1	공통화
     1	공통화작업
     4	금융기관
     1	금융회사
     1	기대
     1	뉴스네이버
     1	뉴스통합검색
     1	뉴욕
     2	니혼게이자이신문
     1	다음
     1	대금
     1	두
     1	등
     3	마스타카드
     4	미국
     1	발표
     1	방법
     1	방식
     1	보급
     1	보도
     1	불구
     1	비자
     1	비자인터내셔널
     1	사실
     1	사실상
     1	상용
     1	상용화
     1	성공
     1	세계10만개
     1	세계표준
     1	소비자
     1	쇼핑
     1	수
     1	신용카드
     1	실용화
     1	아메리칸익스프레스
     1	아시아
     1	연내
     1	연말
     1	예정
     1	운영해온
     1	유럽
     1	은행계좌
     4	이
     3	이번
     1	이상
     1	이상의
     4	인터넷
     3	일본
     1	일본전신전화
     1	일부
     1	일차적
     1	작업
     1	전자결제
     3	전자결제방식
     1	전자결제서비스
     1	전자결제표준
     1	전자결제표준화
     1	전자상거래
     3	정보통신업체
     1	중
     1	지금
     1	지불
     1	지지부진
     1	참가
     1	처리
     1	처리등
     1	체이스맨해튼은행
     1	체이스맨해튼은행등
     1	초점
     1	통신
     1	통신정보업체
     1	통일
     2	통한
     1	통합
     4	표준화
     1	한
     1	합의
     1	회사
     1	회사별
     1	후지쓰
     1	후지은행
     1	후지은행등
     1	히타치
     1	히타치등
     1	日
     1	火
