     1	15억원
     1	15억원의
     1	1997-99
     2	1999
     1	20
     1	40만원선
     2	6
     1	8
     1	8일
     1	All
     3	CATV망
     1	CATV사업
     1	Copyright
     1	Reserved
     1	Rights
     1	가격
     1	가입자
     3	개발
     1	걸
     1	검토
     2	것
     1	결정
     1	계획
     1	공급
     1	곽치영
     1	기능
     2	기술
     1	기술이전업체
     2	기존
     1	뉴스네이버
     1	뉴스통합검색
     1	대량
     1	대표
     3	데이콤
     1	동시사용
     1	등
     1	망
     2	물론
     1	미국
     1	바
     1	방안
     1	본격적
     2	사업
     2	사용
     3	상용
     3	상용화
     1	생산
     2	서비스
     1	서울
     1	선정
     1	선진국
     1	성공
     4	수
     1	양산체제
     1	연구비
     1	연합
     2	이
     1	이달안
     1	이번
     4	이용
     5	인터넷
     1	인터넷서비스
     1	일반전화기
     2	저렴
     2	전망
     1	전자상거래
     4	전화
     1	접속
     1	정보과학의학
     1	종합연구소
     1	중심
     4	초고
     4	초고속
     1	초고속인터넷
     1	최근
     1	케이블TV(CATV
     3	케이블망
     2	케이블모뎀
     2	통합케이블모뎀
     1	한후
     1	활기
     1	활성화
     1	활용
     1	日
     1	火
