     1	15
     1	1997-99
     2	1999
     1	1천만원
     1	20
     2	6
     1	7월15일
     1	9월30일
     1	All
     1	Copyright
     1	Reserved
     1	Rights
     1	www.sds.samsung.co.kr
     1	게임
     4	공모전
     1	내면
     1	뉴스네이버
     1	뉴스통합검색
     1	대상
     1	대학생
     1	대학원생
     1	도구
     1	동상
     2	등
     1	모집
     2	부문
     1	사이버
     1	사이버뉴스
     4	삼성SDS
     1	소프트웨어
     2	수
     1	수상자
     1	시나리오
     1	오
     1	우선채용
     1	응모
     2	이번
     1	이상
     1	이상의
     1	인터넷
     2	인터넷비즈니스
     3	인터넷솔루션
     1	입사
     1	입사시
     1	작품
     1	참가신청
     1	참가희망자
     1	창업
     1	특전
     1	해외연수
     1	홈페이지
     1	후
     1	日
     1	火
